date,campaign_id,channel,spend,impressions,clicks,conversions,revenue,roas
2026-02-22 19:00:00,CMP-01267,Affiliate,580.0,69686,743,20,1256.0,2.166
2026-02-22 20:00:00,CMP-01268,Social,466.0,42571,891,37,2163.0,4.642
2026-02-22 21:00:00,CMP-01269,Social,536.0,83922,2120,133,6054.0,11.295
2026-02-22 22:00:00,CMP-01270,Affiliate,334.0,22040,320,11,584.0,1.749
2026-02-22 23:00:00,CMP-01271,Social,260.0,24582,603,30,1926.0,7.408
2026-02-23 00:00:00,CMP-01272,Social,401.0,47739,1155,40,2779.0,6.93
2026-02-23 01:00:00,CMP-01273,Social,285.0,27753,603,36,1763.0,6.186
2026-02-23 02:00:00,CMP-01274,Search,274.0,30808,1416,78,3668.0,13.387
2026-02-23 03:00:00,CMP-01275,Search,210.0,18705,859,41,3178.0,15.133
2026-02-23 04:00:00,CMP-01276,Search,117.0,8694,397,29,1679.0,14.35
2026-02-23 05:00:00,CMP-01277,Search,363.0,23251,1084,50,2946.0,8.116
2026-02-23 06:00:00,CMP-01278,Affiliate,801.0,61950,1117,38,1923.0,2.401
2026-02-23 07:00:00,CMP-01279,Social,704.0,116036,2634,113,6797.0,9.655
2026-02-23 08:00:00,CMP-01280,Social,997.0,122924,3580,190,14279.0,14.322
2026-02-23 09:00:00,CMP-01281,Social,267.0,30380,663,48,2906.0,10.884
2026-02-23 10:00:00,CMP-01282,Social,644.0,65865,1995,71,4874.0,7.568
2026-02-23 11:00:00,CMP-01283,Social,436.0,60135,1855,67,3905.0,8.956
2026-02-23 12:00:00,CMP-01284,Affiliate,314.0,23719,265,11,525.0,1.672
2026-02-23 13:00:00,CMP-01285,Affiliate,756.0,68322,1298,83,4247.0,5.618
2026-02-23 14:00:00,CMP-01286,Social,438.0,57881,1526,74,3465.0,7.911
2026-02-23 15:00:00,CMP-01287,Search,162.0,18256,785,35,2106.0,13.0
2026-02-23 16:00:00,CMP-01288,Social,700.0,101297,2361,157,11028.0,15.754
2026-02-23 17:00:00,CMP-01289,Social,560.0,88861,2624,161,9597.0,17.138
2026-02-23 18:00:00,CMP-01290,Social,496.0,74683,2177,155,8513.0,17.163
2026-02-23 19:00:00,CMP-01291,Display,238.0,19102,151,9,451.0,1.895
2026-02-23 20:00:00,CMP-01292,Social,525.0,36782,980,49,3016.0,5.745
2026-02-23 21:00:00,CMP-01293,Search,929.0,73055,3362,153,6980.0,7.513
2026-02-23 22:00:00,CMP-01294,Search,553.0,80842,3531,154,7185.0,12.993
2026-02-23 23:00:00,CMP-01295,Social,192.0,30820,1083,38,2546.0,13.26
2026-02-24 00:00:00,CMP-01296,Search,574.0,92872,4319,241,13309.0,23.186
2026-02-24 01:00:00,CMP-01297,Search,556.0,51598,2379,143,7869.0,14.153
2026-02-24 02:00:00,CMP-01298,Display,670.0,102133,1719,62,3491.0,5.21
2026-02-24 03:00:00,CMP-01299,Social,548.0,65204,1536,95,6200.0,11.314
2026-02-24 04:00:00,CMP-01300,Search,274.0,41238,2019,88,5250.0,19.161
2026-02-24 05:00:00,CMP-01301,Social,482.0,57994,1039,43,2174.0,4.51
2026-02-24 06:00:00,CMP-01302,Display,405.0,30799,315,17,866.0,2.138
2026-02-24 07:00:00,CMP-01303,Search,512.0,35181,1672,63,3531.0,6.896
2026-02-24 08:00:00,CMP-01304,Display,770.0,127276,2240,154,9397.0,12.204
2026-02-24 09:00:00,CMP-01305,Affiliate,325.0,34722,350,21,1211.0,3.726
2026-02-24 10:00:00,CMP-01306,Social,1072.0,105653,2208,143,8116.0,7.571
2026-02-24 11:00:00,CMP-01307,Display,572.0,56738,748,41,2397.0,4.191
2026-02-24 12:00:00,CMP-01308,Search,702.0,71381,3060,139,8012.0,11.413
2026-02-24 13:00:00,CMP-01309,Affiliate,656.0,107550,1290,116,5823.0,8.877
2026-02-24 14:00:00,CMP-01310,Social,560.0,37462,1025,29,2003.0,3.577
2026-02-24 15:00:00,CMP-01311,Affiliate,613.0,44808,433,24,1276.0,2.082
2026-02-24 16:00:00,CMP-01312,Social,48.0,7049,125,10,593.0,12.354
2026-02-24 17:00:00,CMP-01313,Search,655.0,78884,3077,221,8265.0,12.618
2026-02-24 18:00:00,CMP-01314,Search,286.0,21203,955,48,2681.0,9.374
2026-02-24 19:00:00,CMP-01315,Display,452.0,28833,122,5,235.0,0.52
2026-02-24 20:00:00,CMP-01316,Social,558.0,47243,1114,58,2796.0,5.011
2026-02-24 21:00:00,CMP-01317,Search,787.0,69798,2803,138,11347.0,14.418
2026-02-24 22:00:00,CMP-01318,Display,286.0,17607,307,12,726.0,2.538
2026-02-24 23:00:00,CMP-01319,Affiliate,367.0,30743,675,31,2178.0,5.935
2026-02-25 00:00:00,CMP-01320,Social,394.0,55638,1191,51,3394.0,8.614
2026-02-25 01:00:00,CMP-01321,Social,515.0,79360,1986,134,9090.0,17.65
2026-02-25 02:00:00,CMP-01322,Search,407.0,64634,2647,114,6385.0,15.688
2026-02-25 03:00:00,CMP-01323,Display,614.0,63174,689,36,2666.0,4.342
2026-02-25 04:00:00,CMP-01324,Search,166.0,15792,811,29,1928.0,11.614
2026-02-25 05:00:00,CMP-01325,Affiliate,433.0,73603,742,46,2687.0,6.206
2026-02-25 06:00:00,CMP-01326,Social,974.0,140867,3402,158,9580.0,9.836
2026-02-25 07:00:00,CMP-01327,Social,407.0,48477,1015,42,2379.0,5.845
2026-02-25 08:00:00,CMP-01328,Search,573.0,50438,2491,126,7374.0,12.869
2026-02-25 09:00:00,CMP-01329,Search,727.0,69314,2213,161,9268.0,12.748
2026-02-25 10:00:00,CMP-01330,Display,564.0,65813,668,51,3153.0,5.59
2026-02-25 11:00:00,CMP-01331,Social,1119.0,133864,3307,203,15306.0,13.678
2026-02-25 12:00:00,CMP-01332,Social,488.0,30014,664,35,1608.0,3.295
2026-02-25 13:00:00,CMP-01333,Affiliate,629.0,104120,1588,79,5484.0,8.719
2026-02-25 14:00:00,CMP-01334,Affiliate,525.0,64741,1101,67,3639.0,6.931
2026-02-25 15:00:00,CMP-01335,Affiliate,878.0,109580,683,30,2121.0,2.416
2026-02-25 16:00:00,CMP-01336,Search,377.0,31389,1714,120,6560.0,17.401
2026-02-25 17:00:00,CMP-01337,Social,1164.0,167788,3240,237,14724.0,12.649
2026-02-25 18:00:00,CMP-01338,Affiliate,329.0,46421,757,29,1636.0,4.973
2026-02-25 19:00:00,CMP-01339,Social,1020.0,71876,1821,90,3662.0,3.59
2026-02-25 20:00:00,CMP-01340,Search,268.0,33620,1453,66,4976.0,18.567
2026-02-25 21:00:00,CMP-01341,Display,639.0,84604,859,40,1943.0,3.041
2026-02-25 22:00:00,CMP-01342,Social,466.0,70791,1725,87,5119.0,10.985
2026-02-25 23:00:00,CMP-01343,Social,720.0,59522,1606,121,5745.0,7.979
2026-02-26 00:00:00,CMP-01344,Affiliate,580.0,90793,768,25,1116.0,1.924
2026-02-26 01:00:00,CMP-01345,Social,701.0,77644,1925,142,7945.0,11.334
2026-02-26 02:00:00,CMP-01346,Social,263.0,18572,413,18,937.0,3.563
2026-02-26 03:00:00,CMP-01347,Social,184.0,13177,265,13,602.0,3.272
2026-02-26 04:00:00,CMP-01348,Social,239.0,19540,393,21,1211.0,5.067
2026-02-26 05:00:00,CMP-01349,Search,236.0,21500,865,44,1900.0,8.051
2026-02-26 06:00:00,CMP-01350,Display,261.0,29911,295,14,830.0,3.18
2026-02-26 07:00:00,CMP-01351,Display,341.0,48545,717,36,2042.0,5.988
2026-02-26 08:00:00,CMP-01352,Search,340.0,27383,1209,94,3120.0,9.176
2026-02-26 09:00:00,CMP-01353,Search,472.0,79858,4293,263,13878.0,29.403
2026-02-26 10:00:00,CMP-01354,Affiliate,297.0,23096,58,4,251.0,0.845
2026-02-26 11:00:00,CMP-01355,Search,310.0,39038,1820,68,3221.0,10.39
2026-02-26 12:00:00,CMP-01356,Social,420.0,68117,1714,95,5996.0,14.276
2026-02-26 13:00:00,CMP-01357,Social,769.0,116561,3338,132,8227.0,10.698
2026-02-26 14:00:00,CMP-01358,Display,374.0,49094,720,27,1291.0,3.452
2026-02-26 15:00:00,CMP-01359,Search,456.0,63249,2783,144,8334.0,18.276
2026-02-26 16:00:00,CMP-01360,Display,494.0,36932,459,23,1524.0,3.085
2026-02-26 17:00:00,CMP-01361,Social,278.0,16975,372,23,1132.0,4.072
2026-02-26 18:00:00,CMP-01362,Social,393.0,42348,1191,88,4923.0,12.527
2026-02-26 19:00:00,CMP-01363,Search,324.0,22630,857,55,3823.0,11.799
2026-02-26 20:00:00,CMP-01364,Social,733.0,72825,2051,146,7216.0,9.844
2026-02-26 21:00:00,CMP-01365,Social,703.0,59482,1507,56,3505.0,4.986
2026-02-26 22:00:00,CMP-01366,Search,306.0,49204,2057,133,6279.0,20.52
2026-02-26 23:00:00,CMP-01367,Search,452.0,70876,3088,237,13365.0,29.569
2026-02-27 00:00:00,CMP-01368,Search,630.0,94552,4199,222,13868.0,22.013
2026-02-27 01:00:00,CMP-01369,Search,549.0,76055,3884,124,4210.0,7.668
2026-02-27 02:00:00,CMP-01370,Search,578.0,44475,2592,106,5582.0,9.657
2026-02-27 03:00:00,CMP-01371,Affiliate,279.0,18224,286,13,810.0,2.903
2026-02-27 04:00:00,CMP-01372,Social,1002.0,132191,2936,224,13498.0,13.471
2026-02-27 05:00:00,CMP-01373,Display,338.0,44159,636,41,2164.0,6.402
2026-02-27 06:00:00,CMP-01374,Affiliate,333.0,33512,494,18,845.0,2.538
2026-02-27 07:00:00,CMP-01375,Search,223.0,24975,1051,42,2700.0,12.108
2026-02-27 08:00:00,CMP-01376,Display,430.0,48936,326,10,548.0,1.274
2026-02-27 09:00:00,CMP-01377,Affiliate,809.0,69891,820,56,3553.0,4.392
2026-02-27 10:00:00,CMP-01378,Social,546.0,51628,1494,73,4512.0,8.264
2026-02-27 11:00:00,CMP-01379,Social,447.0,47392,888,63,3372.0,7.544
2026-02-27 12:00:00,CMP-01380,Social,678.0,85665,1862,109,7491.0,11.049
2026-02-27 13:00:00,CMP-01381,Search,799.0,131946,6208,392,20406.0,25.539
2026-02-27 14:00:00,CMP-01382,Social,703.0,83821,2169,108,7550.0,10.74
2026-02-27 15:00:00,CMP-01383,Affiliate,153.0,21485,392,18,1282.0,8.379
2026-02-27 16:00:00,CMP-01384,Affiliate,681.0,101312,645,22,1507.0,2.213
2026-02-27 17:00:00,CMP-01385,Search,590.0,42766,2356,93,5226.0,8.858
2026-02-27 18:00:00,CMP-01386,Display,303.0,39948,239,19,1586.0,5.234
2026-02-27 19:00:00,CMP-01387,Search,591.0,66802,2532,132,7856.0,13.293
2026-02-27 20:00:00,CMP-01388,Affiliate,810.0,99603,1202,90,5437.0,6.712
2026-02-27 21:00:00,CMP-01389,Search,346.0,22222,919,52,3005.0,8.685
2026-02-27 22:00:00,CMP-01390,Affiliate,727.0,116090,1338,53,2475.0,3.404
2026-02-27 23:00:00,CMP-01391,Display,552.0,90973,1069,55,3902.0,7.069
2026-02-28 00:00:00,CMP-01392,Search,68.0,4106,178,9,470.0,6.912
2026-02-28 01:00:00,CMP-01393,Search,464.0,38700,1569,92,6182.0,13.323
2026-02-28 02:00:00,CMP-01394,Display,541.0,43183,603,36,2505.0,4.63
2026-02-28 03:00:00,CMP-01395,Search,401.0,58523,2545,141,9029.0,22.516
2026-02-28 04:00:00,CMP-01396,Social,562.0,70693,2030,152,7764.0,13.815
2026-02-28 05:00:00,CMP-01397,Affiliate,439.0,34903,415,22,1201.0,2.736
2026-02-28 06:00:00,CMP-01398,Social,1281.0,191556,3935,217,6777.0,5.29
2026-02-28 07:00:00,CMP-01399,Social,386.0,38168,713,46,2614.0,6.772
2026-02-28 08:00:00,CMP-01400,Social,307.0,33983,882,56,3698.0,12.046
2026-02-28 09:00:00,CMP-01401,Search,709.0,72746,2896,249,13851.0,19.536
2026-02-28 10:00:00,CMP-01402,Affiliate,412.0,48348,290,11,573.0,1.391
2026-02-28 11:00:00,CMP-01403,Search,451.0,50879,2428,152,8363.0,18.543
2026-02-28 12:00:00,CMP-01404,Search,431.0,38878,1471,95,6665.0,15.464
2026-02-28 13:00:00,CMP-01405,Search,690.0,73623,3697,168,9653.0,13.99
2026-02-28 14:00:00,CMP-01406,Affiliate,260.0,41578,546,18,1378.0,5.3
2026-02-28 15:00:00,CMP-01407,Search,727.0,83836,3730,290,15165.0,20.86
2026-02-28 16:00:00,CMP-01408,Affiliate,614.0,98732,765,26,1564.0,2.547
2026-02-28 17:00:00,CMP-01409,Display,1073.0,129311,1989,133,7138.0,6.652
2026-02-28 18:00:00,CMP-01410,Display,520.0,75176,896,47,3701.0,7.117
2026-02-28 19:00:00,CMP-01411,Affiliate,271.0,25011,227,21,1256.0,4.635
2026-02-28 20:00:00,CMP-01412,Display,523.0,76852,974,54,4281.0,8.185
2026-02-28 21:00:00,CMP-01413,Affiliate,556.0,49525,274,12,646.0,1.162
2026-02-28 22:00:00,CMP-01414,Search,844.0,52455,1996,127,9306.0,11.026
2026-02-28 23:00:00,CMP-01415,Display,270.0,20973,142,6,355.0,1.315
2026-03-01 00:00:00,CMP-01416,Social,193.0,12039,309,14,929.0,4.813
2026-03-01 01:00:00,CMP-01417,Social,528.0,86685,2201,180,8245.0,15.616
2026-03-01 02:00:00,CMP-01418,Affiliate,1096.0,186317,3021,141,8669.0,7.91
2026-03-01 03:00:00,CMP-01419,Affiliate,659.0,94794,789,23,1088.0,1.651
2026-03-01 04:00:00,CMP-01420,Display,678.0,48744,731,37,2241.0,3.305
2026-03-01 05:00:00,CMP-01421,Social,220.0,34954,915,67,2869.0,13.041
2026-03-01 06:00:00,CMP-01422,Social,485.0,68780,1451,39,2225.0,4.588
2026-03-01 07:00:00,CMP-01423,Social,852.0,82257,2192,142,9792.0,11.493
2026-03-01 08:00:00,CMP-01424,Social,559.0,64425,1530,62,3935.0,7.039
2026-03-01 09:00:00,CMP-01425,Social,185.0,24566,550,26,1187.0,6.416
2026-03-01 10:00:00,CMP-01426,Search,480.0,30069,1366,53,2068.0,4.308
2026-03-01 11:00:00,CMP-01427,Search,636.0,73247,3157,227,14294.0,22.475
2026-03-01 12:00:00,CMP-01428,Display,46.0,6465,78,6,443.0,9.63
2026-03-01 13:00:00,CMP-01429,Social,453.0,36559,872,39,1886.0,4.163
2026-03-01 14:00:00,CMP-01430,Affiliate,289.0,31448,238,13,1027.0,3.554
2026-03-01 15:00:00,CMP-01431,Social,720.0,85376,2118,119,6894.0,9.575
2026-03-01 16:00:00,CMP-01432,Search,378.0,53264,2215,139,5339.0,14.124
2026-03-01 17:00:00,CMP-01433,Search,586.0,97328,4020,247,10471.0,17.869
2026-03-01 18:00:00,CMP-01434,Search,473.0,72515,3225,173,11366.0,24.03
2026-03-01 19:00:00,CMP-01435,Affiliate,371.0,47624,673,18,1067.0,2.876
2026-03-01 20:00:00,CMP-01436,Search,1158.0,143824,6730,352,25633.0,22.136
2026-03-01 21:00:00,CMP-01437,Social,349.0,44096,1012,60,2761.0,7.911
2026-03-01 22:00:00,CMP-01438,Affiliate,494.0,59265,576,34,2012.0,4.073
2026-03-01 23:00:00,CMP-01439,Affiliate,472.0,31402,430,32,1858.0,3.936
2026-03-02 00:00:00,CMP-01440,Search,522.0,71416,2511,149,8429.0,16.148
2026-03-02 01:00:00,CMP-01441,Search,1115.0,154758,7474,432,23403.0,20.989
2026-03-02 02:00:00,CMP-01442,Search,636.0,74013,2786,201,10929.0,17.184
2026-03-02 03:00:00,CMP-01443,Search,369.0,57469,2285,92,5497.0,14.897
2026-03-02 04:00:00,CMP-01444,Search,944.0,126465,5360,230,14036.0,14.869
2026-03-02 05:00:00,CMP-01445,Social,691.0,69026,2344,196,11863.0,17.168
2026-03-02 06:00:00,CMP-01446,Affiliate,373.0,23188,454,29,2032.0,5.448
2026-03-02 07:00:00,CMP-01447,Social,873.0,58061,1632,123,5656.0,6.479
2026-03-02 08:00:00,CMP-01448,Social,218.0,21516,542,22,877.0,4.023
2026-03-02 09:00:00,CMP-01449,Search,254.0,28151,1075,71,4840.0,19.055
2026-03-02 10:00:00,CMP-01450,Display,177.0,13868,184,11,534.0,3.017
2026-03-02 11:00:00,CMP-01451,Social,130.0,10507,225,18,976.0,7.508
2026-03-02 12:00:00,CMP-01452,Affiliate,842.0,71842,595,36,1868.0,2.219
2026-03-02 13:00:00,CMP-01453,Affiliate,525.0,76574,937,69,3565.0,6.79
2026-03-02 14:00:00,CMP-01454,Search,187.0,27085,1161,71,3083.0,16.487
2026-03-02 15:00:00,CMP-01455,Search,466.0,47589,2334,147,7689.0,16.5
2026-03-02 16:00:00,CMP-01456,Search,738.0,58272,2215,88,5675.0,7.69
2026-03-02 17:00:00,CMP-01457,Social,316.0,22815,554,24,1391.0,4.402
2026-03-02 18:00:00,CMP-01458,Affiliate,401.0,27903,229,15,946.0,2.359
2026-03-02 19:00:00,CMP-01459,Social,1185.0,122103,2773,121,6418.0,5.416
2026-03-02 20:00:00,CMP-01460,Display,421.0,27369,331,15,1005.0,2.387
2026-03-02 21:00:00,CMP-01461,Social,197.0,19049,384,21,1111.0,5.64
2026-03-02 22:00:00,CMP-01462,Search,357.0,59179,2766,132,4873.0,13.65
2026-03-02 23:00:00,CMP-01463,Search,180.0,20848,911,51,3119.0,17.328
2026-03-03 00:00:00,CMP-01464,Display,663.0,99775,922,59,3875.0,5.845
2026-03-03 01:00:00,CMP-01465,Display,291.0,21597,208,12,629.0,2.162
2026-03-03 02:00:00,CMP-01466,Social,286.0,25593,606,24,1680.0,5.874
2026-03-03 03:00:00,CMP-01467,Search,1239.0,203344,8517,367,18164.0,14.66
2026-03-03 04:00:00,CMP-01468,Display,238.0,24321,294,19,1229.0,5.164
2026-03-03 05:00:00,CMP-01469,Search,213.0,27972,1162,64,4829.0,22.671
2026-03-03 06:00:00,CMP-01470,Affiliate,262.0,43851,421,22,1284.0,4.901
2026-03-03 07:00:00,CMP-01471,Search,750.0,90439,4685,257,14324.0,19.099
2026-03-03 08:00:00,CMP-01472,Search,619.0,57931,2681,137,7801.0,12.603
2026-03-03 09:00:00,CMP-01473,Social,354.0,41954,968,54,4011.0,11.331
2026-03-03 10:00:00,CMP-01474,Social,337.0,22245,624,34,2109.0,6.258
2026-03-03 11:00:00,CMP-01475,Social,595.0,43054,916,46,3654.0,6.141
2026-03-03 12:00:00,CMP-01476,Social,535.0,32522,821,57,3465.0,6.477
2026-03-03 13:00:00,CMP-01477,Affiliate,435.0,68409,694,46,2367.0,5.441
2026-03-03 14:00:00,CMP-01478,Social,630.0,84319,1587,123,6416.0,10.184
2026-03-03 15:00:00,CMP-01479,Social,252.0,23389,611,42,2462.0,9.77
2026-03-03 16:00:00,CMP-01480,Social,294.0,24792,577,47,1767.0,6.01
2026-03-03 17:00:00,CMP-01481,Search,647.0,87434,3851,248,13206.0,20.411
2026-03-03 18:00:00,CMP-01482,Social,558.0,89920,1985,115,6149.0,11.02
2026-03-03 19:00:00,CMP-01483,Search,124.0,11520,640,32,1933.0,15.589
2026-03-03 20:00:00,CMP-01484,Social,483.0,46064,1046,77,5961.0,12.342
2026-03-03 21:00:00,CMP-01485,Search,1217.0,187377,7044,344,20141.0,16.55
2026-03-03 22:00:00,CMP-01486,Affiliate,700.0,110789,646,30,1163.0,1.661
2026-03-03 23:00:00,CMP-01487,Social,360.0,57795,1614,139,6792.0,18.867
2026-03-04 00:00:00,CMP-01488,Affiliate,309.0,28504,494,30,1819.0,5.887
2026-03-04 01:00:00,CMP-01489,Social,571.0,41816,913,65,3830.0,6.708
2026-03-04 02:00:00,CMP-01490,Search,841.0,91164,4481,199,14775.0,17.568
2026-03-04 03:00:00,CMP-01491,Display,163.0,15083,237,16,1082.0,6.638
2026-03-04 04:00:00,CMP-01492,Social,550.0,86473,2056,134,9018.0,16.396
2026-03-04 05:00:00,CMP-01493,Display,397.0,25419,297,11,614.0,1.547
2026-03-04 06:00:00,CMP-01494,Social,525.0,68106,1824,115,7934.0,15.112
2026-03-04 07:00:00,CMP-01495,Social,204.0,32574,900,54,2648.0,12.98
2026-03-04 08:00:00,CMP-01496,Affiliate,841.0,140811,1909,139,9408.0,11.187
2026-03-04 09:00:00,CMP-01497,Social,954.0,125464,2812,172,9490.0,9.948
2026-03-04 10:00:00,CMP-01498,Search,668.0,109880,4860,214,9313.0,13.942
2026-03-04 11:00:00,CMP-01499,Display,1051.0,71806,1431,86,5498.0,5.231
2026-03-04 12:00:00,CMP-01500,Display,387.0,38514,500,30,2159.0,5.579
2026-03-04 13:00:00,CMP-01501,Affiliate,543.0,33100,527,31,1672.0,3.079
2026-03-04 14:00:00,CMP-01502,Social,673.0,113017,3093,124,9130.0,13.566
2026-03-04 15:00:00,CMP-01503,Social,575.0,91597,2355,145,6009.0,10.45
2026-03-04 16:00:00,CMP-01504,Display,414.0,26117,337,17,783.0,1.891
2026-03-04 17:00:00,CMP-01505,Social,438.0,27153,762,16,905.0,2.066
2026-03-04 18:00:00,CMP-01506,Display,911.0,91434,1321,65,3529.0,3.874
2026-03-04 19:00:00,CMP-01507,Social,470.0,41566,1075,41,2104.0,4.477
2026-03-04 20:00:00,CMP-01508,Search,817.0,125133,5343,225,13351.0,16.341
2026-03-04 21:00:00,CMP-01509,Display,458.0,35565,479,10,527.0,1.151
2026-03-04 22:00:00,CMP-01510,Search,814.0,119634,5263,246,13385.0,16.443
2026-03-04 23:00:00,CMP-01511,Search,497.0,60132,2613,131,7963.0,16.022
2026-03-05 00:00:00,CMP-01512,Social,645.0,65475,2391,97,4978.0,7.718
2026-03-05 01:00:00,CMP-01513,Display,330.0,25089,136,7,399.0,1.209
2026-03-05 02:00:00,CMP-01514,Affiliate,543.0,92172,1412,105,5412.0,9.967
2026-03-05 03:00:00,CMP-01515,Search,333.0,42616,1731,101,4640.0,13.934
2026-03-05 04:00:00,CMP-01516,Search,382.0,41382,1895,138,9058.0,23.712
2026-03-05 05:00:00,CMP-01517,Affiliate,399.0,40228,861,67,5030.0,12.607
2026-03-05 06:00:00,CMP-01518,Search,434.0,69279,2889,137,9404.0,21.668
2026-03-05 07:00:00,CMP-01519,Search,768.0,115454,4858,285,17475.0,22.754
2026-03-05 08:00:00,CMP-01520,Search,374.0,55812,2506,166,8563.0,22.896
2026-03-05 09:00:00,CMP-01521,Social,515.0,65807,1462,73,4025.0,7.816
2026-03-05 10:00:00,CMP-01522,Affiliate,816.0,128662,2021,103,7063.0,8.656
2026-03-05 11:00:00,CMP-01523,Display,638.0,59283,548,39,1372.0,2.15
2026-03-05 12:00:00,CMP-01524,Display,165.0,22672,342,5,272.0,1.648
2026-03-05 13:00:00,CMP-01525,Search,201.0,21002,810,30,1960.0,9.751
2026-03-05 14:00:00,CMP-01526,Social,580.0,73079,1252,47,2191.0,3.778
2026-03-05 15:00:00,CMP-01527,Social,364.0,61806,1514,82,5103.0,14.019
2026-03-05 16:00:00,CMP-01528,Search,184.0,30966,1161,76,4695.0,25.516
2026-03-05 17:00:00,CMP-01529,Search,350.0,40735,2002,150,6519.0,18.626
2026-03-05 18:00:00,CMP-01530,Search,592.0,72889,2829,100,5887.0,9.944
2026-03-05 19:00:00,CMP-01531,Search,396.0,62847,2497,106,5494.0,13.874
2026-03-05 20:00:00,CMP-01532,Social,489.0,82357,2319,153,9511.0,19.45
2026-03-05 21:00:00,CMP-01533,Display,415.0,60443,592,30,1941.0,4.677
2026-03-05 22:00:00,CMP-01534,Search,323.0,21696,811,38,2356.0,7.294
2026-03-05 23:00:00,CMP-01535,Social,537.0,51278,1625,62,3641.0,6.78
2026-03-06 00:00:00,CMP-01536,Display,172.0,27282,174,9,548.0,3.186
2026-03-06 01:00:00,CMP-01537,Display,301.0,43500,477,41,1896.0,6.299
2026-03-06 02:00:00,CMP-01538,Display,699.0,99010,1102,54,3115.0,4.456
2026-03-06 03:00:00,CMP-01539,Social,205.0,27361,744,48,2402.0,11.717
2026-03-06 04:00:00,CMP-01540,Display,477.0,50408,709,41,2801.0,5.872
2026-03-06 05:00:00,CMP-01541,Search,380.0,39655,1689,71,4603.0,12.113
2026-03-06 06:00:00,CMP-01542,Social,361.0,53782,1249,59,3823.0,10.59
2026-03-06 07:00:00,CMP-01543,Search,732.0,67575,3022,108,8115.0,11.086
2026-03-06 08:00:00,CMP-01544,Social,804.0,108806,2922,156,8533.0,10.613
2026-03-06 09:00:00,CMP-01545,Social,261.0,36509,738,50,2625.0,10.057
2026-03-06 10:00:00,CMP-01546,Search,436.0,66664,3485,293,15958.0,36.601
2026-03-06 11:00:00,CMP-01547,Display,144.0,13706,137,7,294.0,2.042
2026-03-06 12:00:00,CMP-01548,Search,712.0,100824,4564,216,9237.0,12.973
2026-03-06 13:00:00,CMP-01549,Search,464.0,33275,1363,60,3853.0,8.304
2026-03-06 14:00:00,CMP-01550,Search,196.0,14736,575,25,1101.0,5.617
2026-03-06 15:00:00,CMP-01551,Social,309.0,32725,697,44,2079.0,6.728
2026-03-06 16:00:00,CMP-01552,Search,248.0,16386,694,35,1994.0,8.04
2026-03-06 17:00:00,CMP-01553,Social,300.0,49274,1108,42,2263.0,7.543
2026-03-06 18:00:00,CMP-01554,Search,153.0,24358,1048,50,3343.0,21.85
2026-03-06 19:00:00,CMP-01555,Display,906.0,59236,856,38,2227.0,2.458
2026-03-06 20:00:00,CMP-01556,Affiliate,267.0,40641,347,25,1250.0,4.682
2026-03-06 21:00:00,CMP-01557,Social,476.0,55204,1171,87,5891.0,12.376
2026-03-06 22:00:00,CMP-01558,Social,589.0,80820,1963,139,9075.0,15.407
2026-03-06 23:00:00,CMP-01559,Affiliate,805.0,126837,2058,104,4565.0,5.671
2026-03-07 00:00:00,CMP-01560,Affiliate,484.0,59758,747,37,2239.0,4.626
2026-03-07 01:00:00,CMP-01561,Social,412.0,29991,685,41,2085.0,5.061
2026-03-07 02:00:00,CMP-01562,Affiliate,495.0,29840,196,8,405.0,0.818
2026-03-07 03:00:00,CMP-01563,Affiliate,260.0,29811,188,14,1074.0,4.131
2026-03-07 04:00:00,CMP-01564,Display,273.0,44885,317,18,1066.0,3.905
2026-03-07 05:00:00,CMP-01565,Social,407.0,50056,1535,80,4466.0,10.973
2026-03-07 06:00:00,CMP-01566,Search,120.0,12122,530,22,1295.0,10.792
2026-03-07 07:00:00,CMP-01567,Search,327.0,20732,820,22,1468.0,4.489
2026-03-07 08:00:00,CMP-01568,Social,367.0,58957,1361,79,4028.0,10.975
2026-03-07 09:00:00,CMP-01569,Social,1129.0,108369,2296,146,7693.0,6.814
2026-03-07 10:00:00,CMP-01570,Social,856.0,117721,2594,141,9104.0,10.636
2026-03-07 11:00:00,CMP-01571,Social,588.0,80183,2195,152,6511.0,11.073
2026-03-07 12:00:00,CMP-01572,Social,720.0,63307,1459,89,6044.0,8.394
2026-03-07 13:00:00,CMP-01573,Display,271.0,18161,310,14,587.0,2.166
2026-03-07 14:00:00,CMP-01574,Search,502.0,51379,2474,104,5776.0,11.506
2026-03-07 15:00:00,CMP-01575,Search,676.0,64141,3192,215,9033.0,13.362
2026-03-07 16:00:00,CMP-01576,Display,273.0,37408,562,30,1423.0,5.212
2026-03-07 17:00:00,CMP-01577,Display,201.0,30185,293,29,2058.0,10.239
2026-03-07 18:00:00,CMP-01578,Affiliate,557.0,47049,699,64,4380.0,7.864
2026-03-07 19:00:00,CMP-01579,Affiliate,215.0,25392,255,8,556.0,2.586
2026-03-07 20:00:00,CMP-01580,Affiliate,615.0,39647,740,35,1523.0,2.476
2026-03-07 21:00:00,CMP-01581,Search,798.0,66687,3070,55,2612.0,3.273
2026-03-07 22:00:00,CMP-01582,Social,278.0,39974,1018,65,3991.0,14.356
2026-03-07 23:00:00,CMP-01583,Search,290.0,42709,1929,117,7623.0,26.286
